path,sentence
common_voice_bn_31616825.mp3,অন্যান্য আবরণীশস্যের মতোই এর উদ্দেশ্য হল মাটির মধ্যকার পুষ্টি বিরুদ্ধি এবং অথবা ভূমি কয়হেরাস।
common_voice_bn_31652928.mp3,টেম্পরাল দাগ দুইটি।
common_voice_bn_31511109.mp3,কলেজটি অল ইন্ডিয়া কাউন্সিল ফর টেকনিক্যাল এডুকেশন দ্বারা অনুমোদিত এবং আসাম বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ের অধিভুক্ত।
common_voice_bn_31021541.mp3,তিনি শহরের বিজয়ে তার সমেত সরিস্ত হন।
common_voice_bn_31600519.mp3,যেটি ছিল কোন দক্ষিণ আমেরিকার দেশে আজারবাইজানের প্রথম।
common_voice_bn_31743819.mp3,এবং তিনটি মানুষের হাতে নেই।
common_voice_bn_31611741.mp3,তিনি শৌখিন ক্রিকেটার ছিলেন।
common_voice_bn_31623517.mp3,অতিরিক্ত পাট্যক্রম এবং ক্রিয়া ক্রিয়াকলাপের জন্য বিদ্যালয়টি ছড়িয়ে পড়া ভাল আঞ্চলিক গুলোর সাথে আধুনিক অবকাঠামো রয়েছে।
common_voice_bn_31593503.mp3,তাছাড়া গানে পারিভাষিক শদ্বের সংখ্যাও অত্যন্ত কম।
common_voice_bn_31563584.mp3,তারপর সেখান থেকে উপস্থিত কয়েকজনের সাথে হেটে েটে দক্ষিণ দিকে জেলা পরিষদ ডাকবংলয় গিয়ে ওঠেন।
common_voice_bn_31629511.mp3,কন্টেইনার জাহাজ।
common_voice_bn_31533354.mp3,তবে এবারও তিনি খেলার সুযোগ পাননি।
common_voice_bn_31601681.mp3,বিমানবন্দরটি উচ্চতায় অবস্থিত গড় সমুদ্রপৃষ্ঠের উপরে।
common_voice_bn_31566458.mp3,প্রদেশ কংগ্রেস মহিলা শাখার একজন সক্রিয় নেত্রী ছিলেন তিনি।
common_voice_bn_31609956.mp3,পরবর্তীতে ঢাকা বিশ্ববিদ্যালয়ের বাংলা বিভাগে অধ্যাপনা করেছেন।
common_voice_bn_31018399.mp3,এই স্টেশনের মাধ্যমে নোয়াখালীর অধিকাংশ যাত্রী ছাড়াও সেনবাগ উপজেলা ও লক্ষিত জেলার যাত্রীরা চাতায়াতকরে।
common_voice_bn_31558499.mp3,একমাত্র শ্রীলঙ্কান টেস্ট ক্রিকেটার হিসেবে এগারো নম্বরে ব্যাটিংয়ে নেমে দলের পক্ষে সর্বোচ্চ রান করার গৌরব অর্জন করেছেন।
common_voice_bn_31559182.mp3,"এসময় তারা আকবর কে সরাসরি অনুরোধ, অভিযোগ এবং ন্যায়বিচার পথ্রনা করতে পারতো।"
common_voice_bn_31755065.mp3,প্রাথমিকভাবে ব্যারিস্টার হিসাবে পড়াশোনা করলেও তিনি কখনও আইন পেশা গ্রহণ করেননি।
common_voice_bn_31553111.mp3,রেডিও সেন্টারে নিরাপত্তার জন্য অসহযোগ আন্দোলনের আগ থেকেই পাঞ্জাবী সেনারা মোতায়েন ছিল।
common_voice_bn_31559521.mp3,দুই মাস পর ডিম থেকে বাচ্চা ফুটে বের হয়।
common_voice_bn_31599545.mp3,এটি একাধিকবার ভাঙা ও সংস্কার করা হয়েছে।
common_voice_bn_31582474.mp3,বৃষ্টি আসে এবং নিচের দিকে দুই ফোঁটা বৃষ্টি নেমে আসছে।
common_voice_bn_31758548.mp3,নবাপুর বাজার।
common_voice_bn_31638102.mp3,যুক্তরাষ্ট্র ও ইউরোপে এর হার উচ্চতর।
common_voice_bn_31533920.mp3,এটি বাচ্চাদের খুব প্রিয় একটি প্রোগ্রাম।
common_voice_bn_31542339.mp3,"এটি একটি মহান গ্রাম, যার সাথে বেশ কয়েকজন বিখ্যাত পণ্ডিত জড়িত এবং যার পরে আলবিরমাউই তার পদবি গ্রহণ করেন।"
common_voice_bn_31700507.mp3,এর উচ্চ মূল্য এটিকে বিদ্যুৎ কেন্দ্রে ব্যবহারের জন্য ব্যবহার করে তোলে।
common_voice_bn_31582903.mp3,কমলনগর উপজেলার মধ্যাংশে চর মার্টিন ইউনিয়নের অবস্থান।
common_voice_bn_31779615.mp3,আওয়ামী লীগে যোগ দিয়ে সর্বশেষ তিনি প্রেসিডিয়াম সদস্য ছিলেন।
common_voice_bn_31525732.mp3,"ব্যক্তি, সংঘ, প্রতিষ্ঠান কিংবা রাষ্ট্র পুরস্কার প্রদানকারী কর্তৃপক্ষ হতে পারেন।"
common_voice_bn_31511693.mp3,তার মধ্যে বিখ্যাত দুটি।
common_voice_bn_31605368.mp3,পরে তিনি রাজশাহী জেলা আওয়ামী লীগের নেতৃত্বে আসেন।
common_voice_bn_31554684.mp3,বিভিন্ন ধরনের পুষ্টি ধরে রাখা ও আদান প্রদানে দুয়াসমাটি উত্তম।
common_voice_bn_31689141.mp3,সামাজিকভাবে তারা মিরাসী বা স্থায়ী প্রজা রূপে পরিচিত ছিল।
common_voice_bn_31682697.mp3,"বিজ্ঞানের উন্নয়ন, পৈত্রিক বাতির ব্যাপক প্রচলনের ফলে এটি এখন আর দেখা যায়না বললেই চলে।"
common_voice_bn_31002172.mp3,"ঘরোয়া প্রথমশ্রেণীর দক্ষিণ আফ্রিকান ক্রিকেটে নর্থ স্ট্যান ট্রান্স বার্ড, নর্দান ট্রান্সভাল ও রাজার দলের প্রতিনিধিত্ব করেন।"
common_voice_bn_31582528.mp3,শ্রীরামপুর সিটি উত্তরপাড়া ও ডানকুনি পুলিশ স্টেশনের অন্তর্গত।
common_voice_bn_31005617.mp3,মুহাম্মদ অল্প সময়ের মধ্যে এই কাজে ব্যাপক সফলতা লাভ করেন।
common_voice_bn_31605752.mp3,বর্তমানে জলবায়ু পরিবর্তন চ্যালেঞ্জ সচেতনতা এবং সংলাপ কর্মসূচির পাশাপাশি জাতীয় জল কৌশলে অংশ নিয়েছেন।
common_voice_bn_31510101.mp3,"ক্যাসিনো এখন বন্ধ, যদিও প্রাঙ্গনে হোটেল অতিথিদের জন্য উন্মুক্ত।"
common_voice_bn_31603840.mp3,এটি রাষ্ট্র বা অঞ্চল অনুযায়ী লিঙ্গ অনুপাতের তালিকা।
common_voice_bn_31623731.mp3,এই ধ্বংস আমাদের পরিবেশের ভারসাম্য বিনষ্ট করছে।
common_voice_bn_31628233.mp3,তিনি প্রথম ইনিংসে পাঁচ উইকেট শিকার করেন এবং ম্যান অব দ্য ম্যাচ নির্বাচিত হন।
common_voice_bn_31627896.mp3,উপরে বাদাম কুচি ছিটিয়ে নাস্তায় অথবা খাওয়ার পরে পরিবেশন করা যাবে সুস্বাদু শাহী টুকরা।
common_voice_bn_31598380.mp3,"যদিও মহসীন প্রথমদিকে তার নতুন স্বামী সম্পর্কে সন্ধান প্রকাশ করেছিলেন, শেষ পর্যন্ত তারা একটি প্রেমময় সম্পর্ক তৈরি করেছিলেন।"
common_voice_bn_31568844.mp3,"তাদের চার ছেলে, তিন মেয়ে।"
common_voice_bn_31658931.mp3,দেখুন সমাকলন সূচী।
common_voice_bn_31643324.mp3,ঘরোয়া প্রথমশ্রেণীর শ্রীলঙ্কান ক্রিকেট কলম্বো দলের প্রতিনিধিত্ব করেন।
common_voice_bn_31645673.mp3,উইকেটরক্ষক উইকেটের পিছনে অবস্থান করে দলের প্রয়োজনে অধিনায়ক কর্তৃক আহুত হয়ে মাঝেমধ্যে বোলিং করার অনুমতি পেয়ে থাকেন।
common_voice_bn_31599737.mp3,মোমাচি দ্বারা এই ব্যবহার ছাড়াও মোমের ব্যবহার ব্যাপক এবং বৈচিত্রময় হয়ে উঠেছে।
common_voice_bn_31668290.mp3,এজন্য তিনি সকলের সর্বোচ্চ দেবী।
common_voice_bn_31670598.mp3,তৎকালীন সোভিয়েত ইউনিয়ন এটি উৎ্ক্যাপন করে।
common_voice_bn_31532604.mp3,যা এখন সড়কপথ হিসেবে ব্যবহৃত হচ্ছে।
common_voice_bn_31594948.mp3,তার কোনো ভাই বোন নেই তবে চাচাত ভাই বোন রয়েছে।
common_voice_bn_31520840.mp3,তাতে কোনো ধর্মের স্বপক্ষে বা বিপক্ষে কিছু বলা হয়নি।
common_voice_bn_31736902.mp3,"ব্রাউন বলেছিলেন যে তিনি যে দরজা দিয়ে ঢোকার চেষ্টা করেছেন, সেখান থেকেই তাকে ফিরিয়ে দেওয়া হয়েছে।"
common_voice_bn_31613885.mp3,"এর উত্তরে ভারতের মেঘালয়, দক্ষিণে সিলেট সদর উপজেলা, পূর্বে গোয়াইনঘাট উপজেলা এবং পশ্চিমে সুনামগঞ্জের ছাতক উপজেলা অবস্থিত।"
common_voice_bn_31528765.mp3,আমরা সবাই একই নৌকায় আছি এবং তারা একই সাথে ক্যাপ্টেন ও ক্রু।
common_voice_bn_31587065.mp3,"বিংশ শতকের শেষের দিক থেকে নবায়ন যোগ্য জ্বালানির অন্যান্য উৎস যেমন সৌরশক্তি, বাংলাদেশে ব্যবহৃত হতে শুরু করে।"
common_voice_bn_31607311.mp3,পশ্চিমাঞ্চলীয় শহুরে জেলা দেশের পশ্চিম দিকে আটলান্টিক মহাসাগরের উপকূলে অবস্থিত।
common_voice_bn_31591791.mp3,উচ্চতা অতিক্রম এই খেলার একটি অন্যতম বৈশিষ্ট্য।
common_voice_bn_31623004.mp3,বিদ্যালয়ে একটা উত্বাধলি কম্পিউটার ল্যাব ও বিজ্ঞান লাভ আছে।
common_voice_bn_31562363.mp3,সেখানে তিনি বেল জুনিয়র হাই স্কুল ও পরে নাথান হেল আই স্কুল থেকে পড়াশোনা সমাপ্ত করেন।
common_voice_bn_31665768.mp3,তিনি নিজের মায়ের দ্বারা অত্যন্ত প্রভাবিত হয়েছিলেন।
common_voice_bn_31591208.mp3,তাই সকল্পকার উচ্চ এবং চিকন হিলি পেন্সিল হিল নামে পরিচিত হবে না।
common_voice_bn_31509873.mp3,চারটি ক্যাচ তালুবন্দী করে শ্রীলঙ্কান রেকর্ড করেন তিনি।
common_voice_bn_31698116.mp3,সাম্প্রতিক বছরগুলোতে হাজার হাজার আফগান আফগানিস্তানে ফিরতে শুরু করেছেন।
common_voice_bn_31716544.mp3,এরপর আলজাওয়াহিরি সৌদি আরব গমন করেন এবং একটি নির্মাণ সংস্থার সাথে কাজ শুরু করেন।
common_voice_bn_31608474.mp3,এছাড়া তৃতীয় তলার মূল টাওয়ারের গায়ে চারপাশে চারটি দেবী মূর্তির অলংকরণ রয়েছে।
common_voice_bn_31598333.mp3,একই বছর তিনি রোকেয়া হাই মাদ্রাসা স্থাপন করেন।
common_voice_bn_31529239.mp3,অনন্য মামুন পরিচালিত এই ছবিতে তার বিপরীতে ছিল আরিফিন শুভ।
common_voice_bn_31569125.mp3,বেআইনি বিজ্ঞপ্তি বিলি করার জন্যে গ্রেপ্তার হন তিনি।
common_voice_bn_31715556.mp3,ইতিমধ্যে সংগ্রহিত দুই শতাধিক উপাদান নয়টি গালেরিতে সাজানো হয়েছে।
common_voice_bn_31675057.mp3,বিয়ের পর স্বামীর সাথে চলে যান বর্ধমান।
common_voice_bn_31608952.mp3,দুটি অনুচ্ছেদের কাজ খলিফা আল মুতাদিতকে মুক্ত করে এবং তিনি আলজাজজাজকে সম্পূর্ণ কাজের জন্য তিন সত্য স্বর্ণ দিনের প্রদান করেন।
common_voice_bn_31575349.mp3,পাহাড়ি অঞ্চল হওয়ার কারণে ভৌগলিকভাবে বিচ্ছিন্ন হলেও ঐতিহাসিক সিল রোড বাণিজ্য পথের অংশ হিসেবে অঞ্চলটির গুরুত্বপূর্ণ ভূমিকা ছিল।
common_voice_bn_31582898.mp3,হুমায়ুন আহমেদ নিজেই এই ধারাবাহিকের পরিচালক ছিলেন।
common_voice_bn_31526790.mp3,সুন্দরী গাছের পাতা ছোট আকৃতির ফুল হলুদ বর্ণের।
common_voice_bn_31661461.mp3,"ঘরোয়া প্রথমশ্রেণীর পাকিস্তানি ক্রিকেটে করাচি, পাকিস্তান কাস্টমস, পাবলিক ওয়ার্কস ডিপার্টমেন্ট ও ইউনাইটেড ব্যাংক লিমিটেড দলের প্রতিনিধিত্ব করেন।"
common_voice_bn_31529738.mp3,নিম্নে তার অভিনীত চলচ্চিত্রের তালিকা দেওয়া হল।
common_voice_bn_31577264.mp3,"অভিষিক্ত বলতে এখানে একটি ব্যক্তিকে বুঝানো হচ্ছে, যার উপর পবিত্র তে রেলে দেওয়ার মাধ্যমে পরিশুদ্ধ করা হয়েছে।"
common_voice_bn_31510861.mp3,চলচ্চিত্রটি পরিচালনা করেছেন আশিকুর রহমান এবং প্রযোজনা করেছেন তাপসী ফারুক।
common_voice_bn_31538280.mp3,প্রণব তার চণ্ডীগড় যাওয়া বাতিল করে দেন।
common_voice_bn_31617062.mp3,তার চাচা অ্যাডমিরাল সার রিচার্ড টমাস এবং তার প্রপ্রপিতামহের ভাই অভিযাত্রী ক্যাপ্টেন স্কট।
common_voice_bn_31538326.mp3,পরে রাহুল সিনহা বলেছিলেন যে তাঁর ভাই বছরের পর বছর ধরে তৃণমূল কংগ্রেসের সদস্য ছিলেন।
common_voice_bn_31509775.mp3,"ফেলো, আমেরিকান ফিজিক্যাল সোসাইটি।"
common_voice_bn_31558654.mp3,তাকে অনুসরণ করে শীর্ষ স্থানীয় কয়েকজন নেতা দলত্যাগ করেছে।
common_voice_bn_31554857.mp3,এছাড়াও এটি প্রধান তহসিল হিসেবে কাজ করে থাকে।
common_voice_bn_31613803.mp3,তিন খেলার প্রত্যেকটিতেই অর্ধশতরানের ইনিংস খেলেন।
common_voice_bn_31620698.mp3,যার আয়তন সারে চার হাজার একর।
common_voice_bn_31670887.mp3,"পাশ্চাত্যের শিল্প সাহিত্যের সম্পর্কে সুপরিচিত হওয়া সত্বেও তিরুপতি চীনা সাহিত্য ও সংস্কৃতির প্রতি তার সরব ছিল, করেছে।"
common_voice_bn_31652530.mp3,এছাড়া তার কয়েকটি চলচ্চিত্র নির্মাণে অভিনেত্রী ছাড়াও অন্যান্য অংশের সাথে তিনি যুক্ত ছিলেন।
common_voice_bn_31589273.mp3,নিয়মিত লিখতেন কবিতার গান।
common_voice_bn_31600500.mp3,চার সন্তানের মধ্যে সর্বকনিষ্ঠ সুব্রত তিন মাস বয়সেই ইংল্যান্ড গমন করেন।
common_voice_bn_31569894.mp3,অসুস্থ অবস্থায় বা ঘুমের আগে এই সূরাটি পড়া একটি ঐতিহ্যগত সুন্নত।
common_voice_bn_31548570.mp3,ল্যাপটপ ছবিটিতে একটি ল্যাপটপের সঙ্গে জুড়ে থাকা কিছু বিভিন্ন ধরনের মানুষের কাহিনী বলা হয়েছে।
common_voice_bn_31630280.mp3,জেলাটিতে মূলত হাজারা সংখ্যাগরিষ্ঠ জনসংখ্যা বসবাসকারী রয়েছে।
common_voice_bn_31498687.mp3,এম এ লতিফ একজন মুক্তিযোদ্ধা।
common_voice_bn_31588133.mp3,সে সময়ে তিনি সোলজার সোলজার ও বুন টেলিভিশন ধারাবাহিকে কাজ করার প্রস্তাব পান।
common_voice_bn_31530854.mp3,এটি একটি ঘোষ ধনী।
common_voice_bn_31643572.mp3,মিনারটি এখনও পুননির্মাণ চলছে।
common_voice_bn_31754821.mp3,ছবিটির সংগীতে ছিলেন দামোদর।
common_voice_bn_31529405.mp3,অপর চারটি নিয়মিত উপগ্রহ তুলনামূলকভাবে আকারে অনেক ছোটো এবং বৃহস্পতির অপেক্ষাকৃত নিকটে অবস্থিত।
common_voice_bn_31558243.mp3,এর ফলে দলের নেতা সুশান্ত চৌধুরী ধরা পড়ে।
common_voice_bn_31631096.mp3,ওই ঘটনা ভারত থেকে কূটনৈতিক প্রতিবাদ ছিল।
common_voice_bn_31540572.mp3,"পরের দিন করোনাভাইরাসের তিনটি নতুন ঘটনা ঘটেছিল, যেগুলি ইউরোপ থেকে এসেছিল।"
common_voice_bn_31599292.mp3,তিনি কলকাতা হাইকোর্টের প্রথম মহিলা প্রধান বিচার পর কেরল হাইকোর্টের প্রধান বিচরপতি এবং কর্ণাটক হাইকোর্ট এর প্রথম মহিলা বিচারক ছিলেন।
common_voice_bn_31662527.mp3,তখন জামাল তার পুরো জীবন কাহিনী বর্ণনা করে এবং ব্যাখ্যা করে যে কীভাবে সে সব প্রশ্নের উত্তর দিয়েছিল।
common_voice_bn_31664797.mp3,তিনি সর্বপ্রথম চর্যাপদের ভাষা নিয়ে আলোচনা করেন।
common_voice_bn_31549834.mp3,আলজাতিরা বিশ্বের বিভিন্ন অঞ্চলে প্রবেশ করেছে।
common_voice_bn_31582266.mp3,তিনি বর্তমানে এশিয়া অলিম্পিক কাউন্সিল ও এশীয় হ্যানবল ফেডারেশনের সভাপতি।
common_voice_bn_31690115.mp3,তিনি ব্রাসেলসে জন্মগ্রহণ করেন।
common_voice_bn_31642290.mp3,অন্য য় তিন মাসের জন্য তেহরানের সুইডিশ দূতাবাসে যান।
common_voice_bn_31528994.mp3,দলটির তরুণ সংগঠন হল।
common_voice_bn_31741108.mp3,তিনি এ দলের প্রতিষ্ঠাকালীন সদস্য ছিলেন।
common_voice_bn_31607430.mp3,কলেজটিতে আগামী বছর গুলোতে শতভাগ পাশের হার নিশ্চিত করা।
common_voice_bn_31668299.mp3,এখানে বৈদ্যুতিক রেলপথ সংযোগ রয়েছে।
common_voice_bn_31541661.mp3,মরা পাতা ও শিকড় হয়ে কালো বা বাদামী রং নেয়।
common_voice_bn_31670252.mp3,অপরাধের দৃশ্য থেকে মাইটোকন্ডিএএনএ নমুনা নেওয়া হয়েছিলযা ভবিষ্যতে সন্দেহভাজনদের সাথে তুলনা করতে ব্যবহার করা যেতে পারে।
common_voice_bn_31668123.mp3,"এরও প্রধান কারণ, কর্ণ সম্পদ আগের তুলনায় প্রচন্ড রকম হ্রাস পেয়েছে।"
common_voice_bn_31517259.mp3,গ্রাহাম ম্যাথরিশ ধর্মালম্বী হিসেবে বেড়ে উঠেন।
common_voice_bn_31721766.mp3,এছাড়াও তিনি গাণিতিক পদার্থবিজ্ঞান অন্তরক জমিতি ও গ্রুপ তবে বিশেষ অবদান রাখেন।
common_voice_bn_31525721.mp3,বর্তমান যুগে ব্যাংক নেলি একটি অন্যমসমস্যা।
common_voice_bn_31705026.mp3,তার শৈশবেই তার পিতামাতার বিচ্ছেদ ঘটে।
common_voice_bn_31594504.mp3,তার সাহসিকতা ও কৌশলগত দক্ষতার জন্য তিনি সুনাম অর্জন করেন।
common_voice_bn_31516368.mp3,মার্কিন যুক্তরাষ্ট্র জাতীয় পুরুষ ক্রিকেট দলের অন্যতম সদস্য তিনি।
common_voice_bn_31525146.mp3,তিনি কাশ্মীরে নারীদের উপর কিশোর ন্যায়বিচার এবং এসিড হামলার বিষয়টি উৎ্থাপন করেছিলেন তবে সেখানকার রাজনৈতিক অবস্থা খুব সীমাবদ্ধ ছিল।
common_voice_bn_31593809.mp3,"বাচ্চা বাই আজিম শাহ, মুন্না শাহ এবং গালিব ঘরোয়া ক্রিকেটে অত্যন্ত সফল ছিলেন।"
common_voice_bn_31644289.mp3,পরবর্তীতে যৌথ পরিবার ভেঙে একক পরিবারের প্রবণতা তৈরি হওয়ার পর থেকে সামাজিক বিয়ে করার বয়স বৃদ্ধি পেতে থাকে।
common_voice_bn_31607056.mp3,তিনি বিজেপির অন্তর্ভুক্ত।
common_voice_bn_31569329.mp3,তিনি ডানহাতি মিডিয়াম ফাস্ট বোলার এবং ডানহাতি ব্যাটসম্যান হিসেবে খেলে থাকেন।
common_voice_bn_31558091.mp3,লালমনিরহাট জেলা ডাকঘর ও লালমনিরহাট সদর থানার নিকটবর্তী।
common_voice_bn_31622257.mp3,নিজে উপেক্ষিত হয়েছে।
common_voice_bn_31624902.mp3,আর্মিতে যোগ দেওয়ার দাদা পর্যন্ত বোনকে গণ্ডি বুঝে দিতে থাকেন।
common_voice_bn_31680777.mp3,কর্মের সুযোগ এবং কর্মের পরিবেশ নারী ক্ষমতায়ন সৃষ্টি করতে পারে।
common_voice_bn_31595032.mp3,এই ধরনের নকশার পতাকা কয়েকজন জলধর্ষু ব্যবহার করত।
common_voice_bn_31640502.mp3,দিল্লির সমকালীন ঐতিহাসিক জিয়া উদ্দিন বর্ণ বাংলাকে কলম এবং আরসাহ উভয় নামে অভিহিত করেন।
common_voice_bn_31532104.mp3,প্রতিষ্ঠিত সফল শিল্পীরা সাধারণত তাদের চুক্তির পুনবিবর্চনার মাধ্যমে ুক্তি শর্ত নিজেদের অনুকূল আনতে পারে।
common_voice_bn_31598379.mp3,তিনি এই ছবিটিকে চারের মধ্যে তিন তারকা দেন।
common_voice_bn_31603873.mp3,"তিনি অনেকের সাহায্য, সহযোগিতা চেয়েও পাননি।"
common_voice_bn_31545023.mp3,রামগড় উপজেলার সদর পশ্চিমে নাম ইউনিয়নের অবস্থান।
common_voice_bn_31589316.mp3,আর একে নিয়ন্ত্রণ না করা গেলে ঘটে নানা রকম জটিল তাদের এটি সু ও চন্দ্র বিকল হতে থাকে।
common_voice_bn_31513378.mp3,তিনি সমস্ত সৈনিককে নিরপেক্ষ না করা পর্যন্ত তিনি তাঁর সৈনিকদের নির্দেশনা এবং তাদের অনুপ্রাণিত করেছিলেন।
common_voice_bn_31569011.mp3,এই দল সমাজে মহিলাদের ভোটার অধিকারের সমর্থনের শক্তি পশ্রন করেছিল।
common_voice_bn_31597336.mp3,তার বেশ কিছু নিজস্ব অ্যালবাম রয়েছে।
common_voice_bn_31527890.mp3,চলচ্চিত্রটি পরিচালনা করেছেন নিক ক্যাসাভেটস।
common_voice_bn_31642734.mp3,এটি ছিল চীনের মূল ভূকণ্ডের প্রথম ইন্টারনেট ফ্লাইট।
common_voice_bn_31578794.mp3,প্রয়োজন অনুসারে ও স্টেশন নিজেকে পুরো ব্যবস্থা থেকে প্রত্যাহার করতে পারে।
common_voice_bn_31534265.mp3,"আধুনিক পৃথিবীর ভাষা, রাজনীতি, শিক্ষা ব্যবস্থা, দর্শন, শিল্পকলা এবং স্থাপত্যের উপর গ্রিক প্রাচীন যুগের প্রভাব অপরিসীম।"
common_voice_bn_31552251.mp3,বহু বছর ধরে তিনি মুঘল সম্রাট আকবরের সঙ্গে লড়াই করেন।
common_voice_bn_31529550.mp3,সাহায্য চাইতে একটি রেলওয়ে ব্রিজের কাছে মীরা অর্জুনকে ছেড়ে যান।
common_voice_bn_31579080.mp3,"আফগানিস্তান, বাংলাদেশ, ভুটান, মালদ্বীপ, নেপাল এবং শ্রীলঙ্কা হল কৃত্রিম উপগ্রহটি দ্বারা উপলধ্ব বহু মাত্রিক সুবিধার ব্যবহারকারী দেশ।"
common_voice_bn_31583212.mp3,ঢাকার পোস্তগোলায় বিমানটি বিদ্ধস্ত হলে তিনি নিহত হন।
common_voice_bn_31624748.mp3,বৌদ্ধদের কাছেও রয়েছে গেরুয়া রঙের তাৎপর্য।
common_voice_bn_31529193.mp3,এই উপন্যাসটিতে হুমায়ুন যা তীব্র রূপ ক্রিণাত্মকভাবে বাংলাদেশের একটি কাল্পনিক মৌলবাদী সংগঠনের চিত্র তুলে ধরেছিলেন।
common_voice_bn_31522141.mp3,বিশ্ব হিন্দু পরিষদ জানিয়েছে যে দুর্গা বাহিনীর উদ্দেশ্য আরও বেশি মহিলাকে প্রাত্যনা সভা এবং সাংস্কৃতিক কর্মকাণ্ডে অংশ নিতে উৎসাহিত করা।
common_voice_bn_31534432.mp3,পরে ইংরেজরা এটি কিনে নেয়।
common_voice_bn_31548285.mp3,এছাড়াও ডানহাতে নিচেরসারিতে ব্যাটিং করতেন পিটার জর্জ।
common_voice_bn_31555632.mp3,সিডি চয়েজ বাংলাদেশের বৃহত্তম রেকর্ড লেবেল কোম্পানি।
common_voice_bn_31565845.mp3,কিছু দিনের মধ্যে তিনি প্রকাশনা ব্যবসায়ের সঙ্গে জড়িয়ে পড়েন।
common_voice_bn_31615785.mp3,"আরও ব্যাখ্যা হতে পারে, যে অর্থেও হল বিস্তৃত অর্থে সমাজতন্ত্র।"
common_voice_bn_31680307.mp3,এর সাথে থাকে বিভিন্ন সাদের গান বাজনা।
common_voice_bn_31732990.mp3,খনির পাশাপাশি ল্ব্যাক হিলস অঞ্চলে হোটেল ব্যবসা ও পর্যটন ব্যবসা প্রচলিত।
common_voice_bn_31617401.mp3,এয়ার রহমান সর্বাধিক দশবার এই বিভাগে পুরস্কার অর্জন করেন।
common_voice_bn_31046473.mp3,চু বাঙালি সরাসরি পশ্চিমের দেশেও পারি দেন।
common_voice_bn_31612407.mp3,গুণী পুলিশ ও চিনি ফোনে জানিয়ে দেন যে তাঁর একমাত্র পুত্র মারা গেলেও তিনি আইনের বিশ্বাসঘাতকতা করবেন না।
common_voice_bn_31616631.mp3,এটি এখন একটি ক্ষুদ্র সংগ্রাহালয়।
common_voice_bn_31535196.mp3,সম্পূর্ণ আয়তকার ল্বকটি দ্বিতল বিশিষ্ট ভবন।
common_voice_bn_31556199.mp3,কিন্তু আধুনিক অস্ত্রের বিরুদ্ধে আদিম জাতির বিদ্রোহীরা বেশিক্ষণ প্রতিরোধ অক্ষর রাখতে পারল না।
common_voice_bn_31579556.mp3,অর্বশ্য দীর্ঘদিন চেষ্টার পর বিজ্ঞানীরা এটি আবিষ্কারের সফল হন।
common_voice_bn_31571385.mp3,"প্রাথমিক উদ্দেশ্যটি ছিল সুরক্ষা এবং কোনও গাড়ীতে যখন কোনো দুর্ঘটনা ঘটে, তখন জরুরি সহায়তা পাওয়া।"
common_voice_bn_31606120.mp3,তিনি একজন শিফাতালিকাভুক জ রেফারি হওয়ার পাশাপাশি উয়েফার এলিট বিভাগ কেন্দ্র পারে।
common_voice_bn_31586717.mp3,ডোমেইন নাম অবশ্যই কমপক্ষে তিন করা হত হবে।
common_voice_bn_31625490.mp3,তাকে একাধিক গায়িকা থেকে অডিশনের মাধ্যমে বাছাই করা হয়েছিল।
common_voice_bn_31518403.mp3,তিনি কুলজিকসেঙ্গে ক্যাপ পান নামক নিম ধর্মসম্প্রদায়ের এক সাধকের নিকট বিমা সিং ঠিক নামক তত্ব শসম্মন্দের শিক্ষা গ্রহণ করেন।
common_voice_bn_31659697.mp3,"ব্যবহারকারীরা এই সেবার মাধ্যমে অপর ব্যবহৃত ছবি, ভিডিও, লীগ এবং স্টেটস দিকে উষা পড়তে পারে।"
common_voice_bn_31670065.mp3,"কৃষি, পশুর চাষ ব্যবসা এখানকার প্রধান অর্থনীতি।"
common_voice_bn_31531157.mp3,চট্টগ্রাম ওস্তাকার আক্রমণের বিপ্লবী লোকনাথ বল তার অগ্রজ।
common_voice_bn_31551253.mp3,নারীর ভোটাধিকার আন্দোলনের নেত্রী সুসান বি এন্থনি ও চেষ্টা সভার জন্মগ্রহণ করেন।
common_voice_bn_31552197.mp3,সমগ্র খেলোয়াড়ী জীবনে এগারো টেস্টে অংশগ্রহণ করেন।
common_voice_bn_31563281.mp3,মুগল আমলে বুড়িগঙ্গা নদী হয়ে ঢাকায় প্রবেশ করতে ব্যবহার করা হতো এ তুন।
common_voice_bn_31546653.mp3,গুরুতর ব্যক্তিগত সমস্যা থাকা সত্বেও সফলভাবে দলের সফর উপভোগ করেন।
common_voice_bn_31521192.mp3,"উত্তরের অংশটি, যার নাম দিনাজপুরকরতোয়া হল আত্রাই নদীর প্রধান উৎস।"
common_voice_bn_30992471.mp3,আগস্টনভেম্বর মাসে ফল পাকে।
common_voice_bn_31597643.mp3,হুমায়ন তখন জীবিকার তাগিদে বাড়ি ছেড়ে ঢাকায় যান।
common_voice_bn_31578932.mp3,অন্যান্য অভিনেতাদের মধ্যে অপরাজিতা ঘোষ দাস ও প্রধান চরিত্রে আদিল হুসেইনএরও এটি প্রথম বাংলা চলচ্চিত্র।
