path,sentence
train_files/common_voice_bn_31663811.mp3,এটি দেখতে রূপার মত সাদা
train_files/common_voice_bn_31663945.mp3,অর্থাৎ এদের কোন দপ্তর থাকে না
train_files/common_voice_bn_31664016.mp3,তিনি সিদ্ধি দান করেন
train_files/common_voice_bn_31664048.mp3,তাদের তিন মেয়ে ছিল
train_files/common_voice_bn_31664081.mp3,তাদের একটি বহুমুখী সম্পর্ক রয়েছে
train_files/common_voice_bn_31664085.mp3,এটি সাংকেতিক ভাষার পরিবর্তিত রূপ
train_files/common_voice_bn_31664122.mp3,তাদের তিন মেয়ে ছিল
train_files/common_voice_bn_31664130.mp3,আরও একটি কারণ হল তিনি প্রথম দুজন আফগান মহিলার একজন যিনি অলিম্পিক গেমসে আফগানিস্তানের প্রতিনিধিত্ব করেন
train_files/common_voice_bn_31664311.mp3,এরা তীরবর্তী স্থানে থাকে
train_files/common_voice_bn_31664334.mp3,কেউ কেউ আবার নৈরাজ্যবাদী
train_files/common_voice_bn_31664359.mp3,এটি হত্যার জন্য শেখরের উপর দোষ চাপায়
train_files/common_voice_bn_31664370.mp3,হাইকোর্ট তাকে জামিন দেন
train_files/common_voice_bn_31664424.mp3,এই প্রাণী পোষ মানে
train_files/common_voice_bn_31664466.mp3,এমনকি তিনি খুব ভাল বক্তা ছিলেন
train_files/common_voice_bn_31664742.mp3,এই প্রাণী পোষ মানে
train_files/common_voice_bn_31664770.mp3,তিনি সিদ্ধি দান করেন
train_files/common_voice_bn_31664789.mp3,সবার মুখে একই গুঞ্জন
train_files/common_voice_bn_31664799.mp3,প্রকৃতি দুই প্রকার
train_files/common_voice_bn_31664864.mp3,এটা বিভিন্ন রূপ ও আকার হতে পারে
train_files/common_voice_bn_31664977.mp3,তিনি হচ্ছেন অবিবাহিত
train_files/common_voice_bn_31665186.mp3,তার পিতার মৃত্যুর পরে তার নাম পরিবর্তনের সাথে তার ধর্ম পরিবর্তনের প্রতিফলন ঘটে
train_files/common_voice_bn_31665374.mp3,তিনি ভারত ছাড়ো আন্দোলনে যোগদান করেছিলেন
train_files/common_voice_bn_31665378.mp3,সাহেবের আলগা ইউনিয়ন মৌজাগ্রাম নিয়ে গঠিত
train_files/common_voice_bn_31665381.mp3,অ্যান্ডারসন এ প্রকল্পে দুইটি গুরুত্বপূর্ণ অবদান রাখেন
train_files/common_voice_bn_31665385.mp3,সে ছোটবেলা থেকে দুষ্টু
train_files/common_voice_bn_31665670.mp3,আগ্নেয় শিলা দুইটি প্রধান শ্রেণিতে বিভক্ত
train_files/common_voice_bn_31665673.mp3,ছোটবেলায় বাবাকে হারান
train_files/common_voice_bn_31665751.mp3,এ পার্টির কিংবদন্তি নেতা কমরেড মণি সিংহ মুক্তিযুদ্ধকালীন প্রবাসী সরকারের অন্যতম উপদেষ্টা ছিলেন
train_files/common_voice_bn_31665867.mp3,তিনি মোট সাত বছর কারাগারে কাটিয়েছেন
train_files/common_voice_bn_31665875.mp3,ডেনিস শৈশবে মারা গিয়েছিল
train_files/common_voice_bn_31666102.mp3,প্রতিষ্ঠানের ছয়টি ভবন রয়েছে
train_files/common_voice_bn_31666115.mp3,শিক্ষার হার কম
train_files/common_voice_bn_31666150.mp3,এটা এক ধরনের সাধিত ধাতু
train_files/common_voice_bn_31666161.mp3,এর দ্বারা মানুষ শ্রবণ করে
train_files/common_voice_bn_31666181.mp3,তাঁর তিনটি বাসস্থান
train_files/common_voice_bn_31666215.mp3,রয়েছে পৃথক অফিস কক্ষ
train_files/common_voice_bn_31666311.mp3,শান্ত নির্মল পরিবেশ জাতি বর্ণ ধর্ম এবং ধর্ম নির্বিশেষে সকলের মনকে আকর্ষণ করে
train_files/common_voice_bn_31666561.mp3,তিনি নিজেও একটি রান্নার বই লিখেছিলেন
train_files/common_voice_bn_31666587.mp3,পায়ের পাতা ও নখ কালো
train_files/common_voice_bn_31666592.mp3,এটিই তার খেলোয়াড়ী জীবনের স্বর্ণালী মুহুর্ত ছিল
train_files/common_voice_bn_31666654.mp3,প্রথমে খ্রিষ্টধর্ম
train_files/common_voice_bn_31666735.mp3,শৈশবে তার মা মারা যান
train_files/common_voice_bn_31666739.mp3,তিনি একজন স্কুল ছাত্র হিসেবে কাউন্টি ক্রিকেট খেলেছেন
train_files/common_voice_bn_31666871.mp3,তারা লোপ পেয়ে গেছে
train_files/common_voice_bn_31666951.mp3,এদের মাংস যথেষ্ট সুস্বাদু
train_files/common_voice_bn_31666982.mp3,নিম্ন চোয়াল বিশিষ্ট
train_files/common_voice_bn_31667052.mp3,তবে তিনি ইতিহাসে উম্মে আতিয়া নামেই প্রসিদ্ধ
train_files/common_voice_bn_31667085.mp3,সব রকম তথ্যের জন্য এটি প্রযোজ্য
train_files/common_voice_bn_31667256.mp3,তার স্ত্রী ছিল চারজন
train_files/common_voice_bn_31667263.mp3,আরো বিস্তারিত
train_files/common_voice_bn_31667394.mp3,কিন্তু ডোরেমন তাকে প্রত্যাহার করে
train_files/common_voice_bn_31667428.mp3,বাদবাকি পুরুষ পাখির মতোই
train_files/common_voice_bn_31667457.mp3,সাহিত্যে তাঁর আগ্রহ ছিল
train_files/common_voice_bn_31667462.mp3,এখানেই কাহিনীর সমাপ্তি ঘটে
train_files/common_voice_bn_31667484.mp3,এটি খরা সহিঞ্চু
train_files/common_voice_bn_31667501.mp3,স্ত্রীর নাম সুলতানা বেগম
train_files/common_voice_bn_31667524.mp3,এখানকার জলবায়ু মাঝারি
train_files/common_voice_bn_31667526.mp3,এতে তার স্বামী বেশ বিরক্ত হন
train_files/common_voice_bn_31667542.mp3,তারা লোপ পেয়ে গেছে
train_files/common_voice_bn_31667630.mp3,তার পিতার নাম মুকুন্দ করণ
train_files/common_voice_bn_31667695.mp3,শৈশবে তিনি শান্ত স্বভাবের ছিলেন
train_files/common_voice_bn_31667777.mp3,বাদবাকি পুরুষ পাখির মতোই
train_files/common_voice_bn_31667796.mp3,তাদের বন্ধুত্ব ছিল দীর্ঘকাল
train_files/common_voice_bn_31667833.mp3,এরা আমেরিকান যমজ মডেল অভিনেত্রী ও পেশাদার কুস্তিগীর
train_files/common_voice_bn_31667891.mp3,তারা ইসলাম ধর্মাবলম্বী
train_files/common_voice_bn_31667990.mp3,এদের পেট গোলাকার
train_files/common_voice_bn_31668013.mp3,গ্রান্দে ইতালীয় বংশোদ্ভূত
train_files/common_voice_bn_31668139.mp3,পরে তিনি পিরোজপুর শহরে চলে আসেন
train_files/common_voice_bn_31668199.mp3,তাদের চারটি পুত্র ছিল
train_files/common_voice_bn_31668381.mp3,তিনি রাজা রামমোহন রায়ের সমসাময়িক ছিলেন
train_files/common_voice_bn_31668399.mp3,তোর নাম কি
train_files/common_voice_bn_31668402.mp3,এ সংগ্রহটি প্রথমশ্রেণীর ক্রিকেটের একমাত্র ব্যক্তিগত সেঞ্চুরি ছিল
train_files/common_voice_bn_31668774.mp3,এর প্রথম গ্রন্থাগারিক ছিলেন ঢাকা কলেজের তৎকালীন অধ্যক্ষ
train_files/common_voice_bn_31668842.mp3,জেলাটির জনঘনত্ব
train_files/common_voice_bn_31668891.mp3,এছাড়া রয়েছে করিয়া খাল
train_files/common_voice_bn_31668944.mp3,সন্ধ্যায় শিয়াল ডেকে ওঠে
train_files/common_voice_bn_31669089.mp3,ও জাপানি বলতে পারে
train_files/common_voice_bn_31669264.mp3,ও খুব ভালো মেয়ে
train_files/common_voice_bn_31669310.mp3,অবশেষে তিনি রানের দেখা পান
train_files/common_voice_bn_31669346.mp3,বাংলা উপন্যাসের পূর্বসূরী বঙ্কিমচন্দ্র ছোটোপাধ্যায় ডেপুটি ম্যাজিস্ট্রেট হিসাবে কাজ করেছিলেন
train_files/common_voice_bn_31669358.mp3,অন্যথায় তারা আরও ক্ষতি করত
train_files/common_voice_bn_31669492.mp3,প্রকাশ করেন
train_files/common_voice_bn_31669518.mp3,এই জেলার সদর শহর জলন্ধর
train_files/common_voice_bn_31669568.mp3,এই ঘটনাগুলো অত্যন্ত বিরল
train_files/common_voice_bn_31669776.mp3,ও খুব ভালো মেয়ে
train_files/common_voice_bn_31669862.mp3,পূর্বে জালালপুর ইউনিয়ন
train_files/common_voice_bn_31669899.mp3,তিনি পারস্যে বেড়ে উঠেন
train_files/common_voice_bn_31669914.mp3,এটি ছিল ফজলুল হকের মায়ের বাড়ি
train_files/common_voice_bn_31669947.mp3,এর অর্থ মিলন
train_files/common_voice_bn_31669963.mp3,টেবিলে হাতলভাঙা দুধের জগে ফুলের তোড়া
train_files/common_voice_bn_31669971.mp3,নাম উমর
train_files/common_voice_bn_31670094.mp3,পূর্বে জালালপুর ইউনিয়ন
train_files/common_voice_bn_31670099.mp3,আমরা কি পারব
train_files/common_voice_bn_31670137.mp3,জবাব দিলেন হ্যাঁ
train_files/common_voice_bn_31670259.mp3,এক ছেলে এবং এক মেয়ে
train_files/common_voice_bn_31670296.mp3,এটি একটি বাণিজ্যিক ভবন
train_files/common_voice_bn_31670427.mp3,মাইকেল এস
train_files/common_voice_bn_31670641.mp3,এই ধরনের কাজগুলো একই সঙ্গে করা যেত ফলে এগুলো কে ডাকা হত মনিটর বা মনিটর প্রোগ্রাম
train_files/common_voice_bn_31670642.mp3,পশ্চিম উপআঞ্চলিক গ্রুপ থেকে সংযুক্ত আরব আমিরাত প্রথম দল হিসাবে আঞ্চলিক ফাইনালের যোগ্যতা অর্জন করে
train_files/common_voice_bn_31670643.mp3,এই চলচ্চিত্রে অভিনয়ের জন্য তিনি শ্রেষ্ঠ পার্শ্ব অভিনেতা বিভাগে একাডেমি পুরস্কার অর্জন করেন
train_files/common_voice_bn_31670647.mp3,তাই এগুলোর আইনগত কোন ভিত্তি ছিল না
train_files/common_voice_bn_31670690.mp3,তিনটি দরজা রয়েছে
train_files/common_voice_bn_31670721.mp3,এগুলো লাল পোড়ামাটির ইট
train_files/common_voice_bn_31670775.mp3,ডানহাতি ব্যাটসম্যান
train_files/common_voice_bn_31670782.mp3,তিনি স্নাতক পাশ করেছেন
train_files/common_voice_bn_31670879.mp3,বর্তমানে তিনি সুইডেনে বাস করেন
train_files/common_voice_bn_31670992.mp3,আমি ওতে গর্বিত নই
train_files/common_voice_bn_31671065.mp3,মোটা চাল
train_files/common_voice_bn_31671066.mp3,তার বাবা ছিলেন নূর আহমেদ
train_files/common_voice_bn_31671283.mp3,এটি একটি সফল চুক্তি ছিল
train_files/common_voice_bn_31671370.mp3,এগুলোর সদর দফতর ছিল রাওয়ালপিন্ডিতে
train_files/common_voice_bn_31671478.mp3,ফুল ফোটে সকালে
train_files/common_voice_bn_31671483.mp3,তিনি আমাকে বাধ্য করতেন
train_files/common_voice_bn_31671596.mp3,এটি খন্ড কবিতার বই
train_files/common_voice_bn_31671663.mp3,পরে অবশ্য তার মতামত পরিবর্তন হতে থাকে এবং তিনি শরণার্থী বিরোধী সংগঠনে সক্রিয় হয়ে ওঠেন
train_files/common_voice_bn_31671665.mp3,তিনি জানান তার রিং নামটি হিন্দু দেবী কালীর নাম থেকে অনুপ্রাণিত
train_files/common_voice_bn_31671667.mp3,তিনি গ্রাম থেকে গ্রামে গ্রামে যেতেন মহিলাদের স্বাধীনতা আন্দোলনে যোগদানের জন্য উৎসাহিত করার জন্য
train_files/common_voice_bn_31671675.mp3,তিনি লেখক ও অনুবাদক তুষার কান্তি ভট্টাচার্যের সাথে বিবাহবন্ধনে আবদ্ধ হয়েছেন এবং তাঁর একটি কন্যা কোয়েল যিনি একজন চলচ্চিত্র নির্মাতা
train_files/common_voice_bn_31671678.mp3,তেলুগু সিনেমা ডিরেক্টরি
train_files/common_voice_bn_31671679.mp3,চোখ লাল কিংবা লালচে বাদামি
train_files/common_voice_bn_31671717.mp3,আমরা ফিরে এসেছি
train_files/common_voice_bn_31671727.mp3,ডানহাতি ব্যাটসম্যান
train_files/common_voice_bn_31671964.mp3,আবুল কাশেম খান
train_files/common_voice_bn_31672005.mp3,এই ধারণাটি প্রাচীন
train_files/common_voice_bn_31672111.mp3,পশ্চিমে ছিল বনাঞ্চল
train_files/common_voice_bn_31672112.mp3,স্কট এর কাজ বেশিরভাগই আধুনিক ফরাসি ইতিহাস এবং লিঙ্গ ইতিহাসের সাথে সম্পর্কিত
train_files/common_voice_bn_31672118.mp3,তিনিই গানগুলো রচনা করেছেন
train_files/common_voice_bn_31672144.mp3,এটি খন্ড কবিতার বই
train_files/common_voice_bn_31672220.mp3,সেখানে তিনি দেড় বছর অবস্থান করেন
train_files/common_voice_bn_31672396.mp3,এটি প্রথম চলচ্চিত্র যেখানে চ্যাপলিন সঙ্গীত পরিচালনা করেন নি
train_files/common_voice_bn_31672437.mp3,পূর্বে এটি ছিল একটি গ্রাম
train_files/common_voice_bn_31672444.mp3,এটির ব্যবহার আর নেই
train_files/common_voice_bn_31672447.mp3,উপজেলা চেয়ারম্যান
train_files/common_voice_bn_31672479.mp3,যেমন নিও নাজিস
train_files/common_voice_bn_31672493.mp3,কোন টেস্টেই তাকে খেলানো হয়নি
train_files/common_voice_bn_31672499.mp3,ভারতের জলবায়ু
train_files/common_voice_bn_31672515.mp3,ছবিটি উভয়েরই প্রথম ছবি
train_files/common_voice_bn_31672614.mp3,সারা বছর কয়েকবার ফুল ফোটে
train_files/common_voice_bn_31672736.mp3,ভারতের জলবায়ু
train_files/common_voice_bn_31672771.mp3,সম্ভবত এটা পরে স্থাপন করা হয়েছে
train_files/common_voice_bn_31672787.mp3,তখনই তিনি বইটি লিখেন
train_files/common_voice_bn_31672800.mp3,এই বিশিষ্ট সাংবাদিক
train_files/common_voice_bn_31672931.mp3,এছাড়াও আরও বিষয় আছে
train_files/common_voice_bn_31672939.mp3,তিনি প্রথমে লন্ডনে যান
train_files/common_voice_bn_31672977.mp3,রাজ্যের রাজধানী ছিল ইন্দোর শহর
train_files/common_voice_bn_31673032.mp3,একে বলা হতো পরিষদ ভবন
train_files/common_voice_bn_31673122.mp3,আহত হয়েও তিনি দমে যাননি
train_files/common_voice_bn_31673175.mp3,আমার সোনার বাংলা আমি তোমায় ভালোবাসি
train_files/common_voice_bn_31673180.mp3,এটি বেশিরভাগ শুষ্ক ও নির্জন
train_files/common_voice_bn_31673248.mp3,তার ভাই শরণ একজন অভিনেতা
train_files/common_voice_bn_31673284.mp3,পরে পুলিশ সেখানে রেইড করে
train_files/common_voice_bn_31673366.mp3,এগুলি কল্পতরু নামে পরিচিত
train_files/common_voice_bn_31673374.mp3,অনেক কারণেই জ্বর হতে পারে
train_files/common_voice_bn_31673383.mp3,এখন কটা বাজে
train_files/common_voice_bn_31673409.mp3,চাকা চিংড়ি সামুদ্রিক মাছ
train_files/common_voice_bn_31673442.mp3,এটির নকশা সাধারণ
train_files/common_voice_bn_31673802.mp3,এরপরে তিনি সমস্ত আগ্রহ তারযন্ত্রে মনোনিবেশ করেন এবং হর্ষ দাশগুপ্তের কাছে যান এবং স্পেনীয় গিটারের প্রশিক্ষণ নেন
train_files/common_voice_bn_31673806.mp3,এদের প্রত্যেকের উচ্চতা মিটার
train_files/common_voice_bn_31673809.mp3,এটি রয়েল ব্রুনাই এয়ারলাইন্সএর ঘাঁটি
train_files/common_voice_bn_31673812.mp3,মৃত জল
train_files/common_voice_bn_31673825.mp3,কিন্তু বাজারে এই দুই পণ্যের চাহিদা কম
train_files/common_voice_bn_31673828.mp3,সরকারী ও বেসরকারী পুকুরে মাছ চাষ করা হচ্ছে
train_files/common_voice_bn_31673836.mp3,শৈশবেই তিনি আঁকতে শুরু করেন
train_files/common_voice_bn_31673878.mp3,ম্যাগনেসিয়াম ব্রোমাইড ইথাইল মূলকের সাথে যুক্ত হয়ে ধাতব জৈব যৌগ ইথাইল ম্যাগনেসিয়াম ব্রোমাইড তৈরি করতে পারে
train_files/common_voice_bn_31673919.mp3,এটি একটি গুরুত্বপূর্ণ শিল্প শহর
train_files/common_voice_bn_31673955.mp3,বাঁধার প্রাচীর গড়ে তুলেছিলেন তিনি
train_files/common_voice_bn_31673966.mp3,বেঙ্গল ফাউন্ডেশন
train_files/common_voice_bn_31674024.mp3,আরম্ভ করেন সাধনা
train_files/common_voice_bn_31674026.mp3,এই অঞ্চল ঠান্ডা যুদ্ধ প্রভাবিত ছিল
train_files/common_voice_bn_31674038.mp3,তিনি প্রথমে হাদীস উল্লেখ করেছেন
train_files/common_voice_bn_31674103.mp3,সাবেক সংসদ সদস্য
train_files/common_voice_bn_31674115.mp3,মাথায় ঝুঁটি আছে
train_files/common_voice_bn_31674131.mp3,এতে পশ্রনী এবং কিবোর্ড রয়েছে
train_files/common_voice_bn_31674147.mp3,তিনি সিঙ্গাপুরে থাকেন
train_files/common_voice_bn_31674168.mp3,বাংলা কংগ্রেস এর এইচ
train_files/common_voice_bn_31674282.mp3,এতে তিনি শহীদ হোন
train_files/common_voice_bn_31674397.mp3,তিনি প্রথমে হাদীস উল্লেখ করেছেন
train_files/common_voice_bn_31674413.mp3,যাইহোক এই গবেষণাগুলো এটাও বলেছে বিদ্যমান তথ্য উপাত্ত অনেকটাই সাধারণ
train_files/common_voice_bn_31674677.mp3,এটি তার প্রযোজিত প্রথম চলচ্চিত্র
train_files/common_voice_bn_31674787.mp3,তাদের এক ছেলে ও এক মেয়ে আছে
train_files/common_voice_bn_31674971.mp3,এরা রয়্যাল পেঙ্গুইন দের সাথে অনেকটা একইরকম মিলের এবং কেউ কেউ এদেরকে একই উপজাতি বলে ধরে
train_files/common_voice_bn_31674975.mp3,ফলে তিনি বাংলা বলতে পারেন
train_files/common_voice_bn_31674995.mp3,তার আরও ভাইবোন আছে
train_files/common_voice_bn_31675010.mp3,পাশেই রয়েছে বিশাল দিঘী
train_files/common_voice_bn_31675079.mp3,তার একটি ছোট ভাই
train_files/common_voice_bn_31675103.mp3,তবে এই অফিসে তাঁর মেয়াদ কাল ছিল অল্প
train_files/common_voice_bn_31675104.mp3,ল্বকের সদর ডোমজুড়
train_files/common_voice_bn_31675141.mp3,বা পড়ে যায়
train_files/common_voice_bn_31675149.mp3,বা পড়ে যায়
train_files/common_voice_bn_31675215.mp3,মোহাম্মদসিদ্দিকুর রহমান
train_files/common_voice_bn_31675270.mp3,দ্বীপটি লম্বা নারকেল গাছে আচ্ছাদিত
train_files/common_voice_bn_31675288.mp3,প্রতিটি নেটওয়ার্কের আলাদা আলাদা ঠিকানা থাকে
train_files/common_voice_bn_31675312.mp3,বা পড়ে যায়
train_files/common_voice_bn_31675319.mp3,ফলে তিনি বাংলা বলতে পারেন
train_files/common_voice_bn_31675403.mp3,একদল জাহান্নামে যাবে
train_files/common_voice_bn_31675422.mp3,তিনি পরেরটি বেছে নিয়েছিলেন
train_files/common_voice_bn_31675429.mp3,তখন এর নাম ছিল ইম্পেরিয়াল ক্রিকেট কনফারেন্স
train_files/common_voice_bn_31675431.mp3,তিনি জাতিসংঘের শান্তিরক্ষা মিশনে অংশ নেন
train_files/common_voice_bn_31675454.mp3,এক ছেলে আলআমিন
train_files/common_voice_bn_31675540.mp3,একদল জাহান্নামে যাবে
train_files/common_voice_bn_31675541.mp3,তখন শুধুমাত্র জী টিভি হিন্দি ভাষার চ্যানেল ছিল
train_files/common_voice_bn_31675581.mp3,তাঁদের এক মেয়ে রয়েছে
train_files/common_voice_bn_31675684.mp3,যমুনার নাম রাখা হয়েছিল জানা বাই
train_files/common_voice_bn_31675708.mp3,তিনি মূলত একজন স্ট্রাইকার
train_files/common_voice_bn_31675819.mp3,বদরের যুদ্ধে মুসলিমদের জয়ের পর বন্দী কয়েকজন মক্কার নেতার মৃত্যুদন্ডের ঘটনায় কাব বিন আশরাফ অসন্তুষ্ট ছিল
train_files/common_voice_bn_31675827.mp3,ইত্যাদির জন্যেও খ্যাত
train_files/common_voice_bn_31675976.mp3,হাবিলদার রজব আলী তাদের একজন
train_files/common_voice_bn_31676077.mp3,এখানেই মৃত্যু
train_files/common_voice_bn_31676106.mp3,কয়েকটি প্রজাতি রয়েছে এদের
train_files/common_voice_bn_31676134.mp3,যা আগে কখনও সম্ভব ছিলো না
train_files/common_voice_bn_31676386.mp3,বাংলাদেশের আইনে এমন অপরাধের উল্লেখ নেই
train_files/common_voice_bn_31676549.mp3,তিনি অধিবেশনে কাউন্সিল এন্ট্রি প্রোগ্রাম পেশ করেন
train_files/common_voice_bn_31676720.mp3,ডায়াবেটিস হতে পারে
train_files/common_voice_bn_31676865.mp3,তবে তিনি ব্যর্থ হন
train_files/common_voice_bn_31676906.mp3,কোরিয়ান উপদ্বীপ
train_files/common_voice_bn_31676919.mp3,সোজা দিকটি কানা ছাড়া
train_files/common_voice_bn_31676987.mp3,সাথে বেশ কয়েকটি ঘোড়া ছিল
train_files/common_voice_bn_31677087.mp3,সরকারের পক্ষে আদালতে উপস্থিত থাকেন
train_files/common_voice_bn_31677168.mp3,এতে তিনটি বিষয় রয়েছে
train_files/common_voice_bn_31677178.mp3,দেশটিতে বহুদলীয় রাজনীতি বিদ্যমান
train_files/common_voice_bn_31677246.mp3,অবচয় হল সম্পত্তি ব্যবহারের বার্ষিক চার্জ
train_files/common_voice_bn_31677276.mp3,গোলাম রাব্বানী হেলাল বাংলাদেশে জন্মগ্রহণ করেছিলেন
train_files/common_voice_bn_31677297.mp3,এখানে মে থেকে জুলাই মাস পর্যন্ত দীর্ঘ একটি বর্ষাকাল আছে
train_files/common_voice_bn_31677391.mp3,এরপর গলার ক্যান্সার ধরা পড়ে তাঁর
train_files/common_voice_bn_31677529.mp3,তাদের দুই কন্যা আছে
train_files/common_voice_bn_31677596.mp3,এছাড়া তিনি আইন ব্যবস্থা সামরিক পরিকাঠামো ও তাঁর প্রজাদের জীবনযাত্রার মানের উন্নতিসাধন করেছিলেন
train_files/common_voice_bn_31677599.mp3,রাবিয়া লাহোর পাকিস্তানএ জন্মগ্রহণ করেন
train_files/common_voice_bn_31677602.mp3,ক্লাস পড়ানোর জন্য বাইডেন কখনও কখনও বিদেশ থেকেও ফিরে আসতেন
train_files/common_voice_bn_31677605.mp3,খুব ছোটবেলা থেকেই বিশিষ্ট রাজনীতিবিদ শিক্ষাবিদ সংগঠক সমাজকর্মী ও সমাজ সংস্কারক আবদুল হামিদের একনিষ্ঠ অনুসারী ছিলেন
train_files/common_voice_bn_31677735.mp3,তৎকালীন জেলা প্রশাসন গোলাগুলির পরেই খুলনায় কারফিউ জারি করে
train_files/common_voice_bn_31677778.mp3,তুমুল যুদ্ধ চলতে থাকে
train_files/common_voice_bn_31677825.mp3,তালিকার একটি নমুনা নিচে দেয়া হল
train_files/common_voice_bn_31677962.mp3,রামানুজ বহুত্বে বিশ্বাস করেন
train_files/common_voice_bn_31678090.mp3,নভেম্বর থেকে মার্চ শীতজুন অবধি গ্রীষ্মজুলাই থেকে মধ্য সেপ্টেম্বর অবধি দক্ষিণ পশ্চিম মৌসুমি বায়ুর জন্য বর্ষা
train_files/common_voice_bn_31678118.mp3,ও আমাকে লাথি মারছে
train_files/common_voice_bn_31678166.mp3,উদয়সাধুর হাট
train_files/common_voice_bn_31678244.mp3,নাকের অংশটি দীর্ঘ
train_files/common_voice_bn_31678399.mp3,বিক্ষোভে অংশ নেয়
train_files/common_voice_bn_31678463.mp3,অন্তরের বাজার
train_files/common_voice_bn_31678499.mp3,দুই বছরের কারাদণ্ড হয়েছে তার
train_files/common_voice_bn_31678652.mp3,মনে হবে নিচে পানি আছে
train_files/common_voice_bn_31678677.mp3,ব্রা এর স্বাস্থ্যগত সমস্যা বলতে তেমন কিছু নেই
train_files/common_voice_bn_31678680.mp3,এই মতবাদ অনুসারে সকল ধর্ম সমান মর্যাদা রাখে
train_files/common_voice_bn_31678745.mp3,তাদের এক মেয়ে
train_files/common_voice_bn_31678801.mp3,এবং এ তাদের উল্লেখ রয়েছে
train_files/common_voice_bn_31678972.mp3,ফলে রুনা লায়লা তার সৎ মা
train_files/common_voice_bn_31679072.mp3,সেখানে ছিল একটি নালা
train_files/common_voice_bn_31679123.mp3,শুধুই নির্বাক হয়ে থাকতেন
train_files/common_voice_bn_31679185.mp3,পরে তিনি ঢাকা কলেজে উচ্চ মাধ্যমিকে ভর্তি হন এবং ছয়মাস সেখানে পড়াশোনা করেন
train_files/common_voice_bn_31679197.mp3,তিনি এক সন্তানের জননী
train_files/common_voice_bn_31679217.mp3,কলেজটি চারটি ভবন নিয়ে গঠিত
train_files/common_voice_bn_31679271.mp3,এটি বহু রোগ নিরাময় করে
train_files/common_voice_bn_31679322.mp3,মোহাম্মদ আলী পরে মারা যান
train_files/common_voice_bn_31679387.mp3,উপস্থাপন করবেন
train_files/common_voice_bn_31679432.mp3,কাঠের রং লালচে বাদামি
train_files/common_voice_bn_31679459.mp3,তার পিতার নাম শাহ আদ্বুর রহিম
train_files/common_voice_bn_31679578.mp3,যুদ্ধের ঘটনা
train_files/common_voice_bn_31679740.mp3,তিনি মন্ডল গ্রুপের চেয়ারম্যান ছিলেন
train_files/common_voice_bn_31679783.mp3,এর রাজধানী কারবালা শহর
train_files/common_voice_bn_31679883.mp3,বিল্ডিংটি এল
train_files/common_voice_bn_31679966.mp3,এটি বিষাক্ত
train_files/common_voice_bn_31680084.mp3,ভাষা হিন্দী
train_files/common_voice_bn_31680363.mp3,গ্রাম সমূহের নামঃ
train_files/common_voice_bn_31680453.mp3,সিল্ক রোডে অবস্থিত
train_files/common_voice_bn_31680469.mp3,আছে অবশ্যই আছে
train_files/common_voice_bn_31681028.mp3,কোনও ঘোষণা নেই
train_files/common_voice_bn_31681090.mp3,ঐ সময়টায় তিনি ছিলেন প্যারিসে
train_files/common_voice_bn_31681124.mp3,ল্বকের সদর ভাতবাঁধ
train_files/common_voice_bn_31681125.mp3,জাতীয় ফল কাঁঠাল
train_files/common_voice_bn_31681185.mp3,মোজাম্মেল হক মৃত্যুবরণ করেছেন
train_files/common_voice_bn_31681221.mp3,হিন্দি ভাষাকে প্রচার এবং চর্চা করা এই দিবসের মূল উদ্দেশ্য
train_files/common_voice_bn_31681256.mp3,আবিদ তা প্রতিহত করে
train_files/common_voice_bn_31681344.mp3,এটি প্রযোজনা করেছেন জায়েদ খান
train_files/common_voice_bn_31681373.mp3,এটি বর্তমান বছর
train_files/common_voice_bn_31681449.mp3,এছাড়া শ্রেষ্ঠ পরিচালক শ্রেষ্ঠ অভিনেতা শ্রেষ্ঠ পার্শ্বচরিত্রে অভিনেতা শ্রেষ্ঠ পার্শ্বচরিত্রে অভিনেত্রী বিভাগে পুরস্কার লাভ করে
train_files/common_voice_bn_31681504.mp3,চারি দিকে ঝালাফালা
train_files/common_voice_bn_31681557.mp3,তখন তিনি স্কুলের ছাত্র
train_files/common_voice_bn_31681582.mp3,বীরুৎগুল্ম বা বৃক্ষ জাতীয়
train_files/common_voice_bn_31681778.mp3,তিনি একজন মুক্তিযোদ্ধা
train_files/common_voice_bn_31681786.mp3,তারা প্রথাগত অভিজাতদের একচেটিয়া ক্ষমতার বিরোধিতা করে
train_files/common_voice_bn_31681832.mp3,ফ্রান্সিসকো জেগে উঠেন
train_files/common_voice_bn_31681876.mp3,এর অর্থ কুকুর
train_files/common_voice_bn_31681939.mp3,তাঁদের কোনো সন্তান ছিল না
train_files/common_voice_bn_31681971.mp3,ফাইনালে হাঙ্গেরি রাশিয়ার কাছে হারে
train_files/common_voice_bn_31682004.mp3,এছাড়া সেখানে বসবাসকারী মানুষদের যেমন একটি চাপযুক্ত পরিবেশ প্রয়োজন তেমনি বিষাক্ত মঙ্গলবায়ুমন্ডল থেকে তাদের রক্ষা করাও প্রয়োজন
train_files/common_voice_bn_31682026.mp3,অল্প কয়েকজন ডাঙায়
train_files/common_voice_bn_31682116.mp3,ফল থেকে আমরা খাবার পাই
train_files/common_voice_bn_31682384.mp3,তিনি শেখ উপাধির ধারক
