path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1a75292c.flac,গ্েট থেকে ক্লিনি কব দি,গেট থেকে ক্লিনিক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1a97a06e.flac,আগ্রহী ব্যবসায়ীদের,আগ্রহী ব্যবসায়ীদের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1aa2af51.flac,এ শতাদ্বীর মহাপুরুষ,এ শতাব্দীর মহাপুরুষ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1aca2f58.flac,ইনসুলিন সেভাবে,ইনসুলিন সেভাবে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1b25deae.flac,বিশ্ববিদ্যালয়ে ছাত্ররা,বিশ্ববিদ্যালয়ের ছাত্ররা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1b314e95.flac,গোটা জীবনটা আমি উসর্ক করেছি,গোটা জীবনটা আমি উৎসর্গ করেছি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1bb3490b.flac,এক ছাত্রলিগ নেতাকে,এক ছাত্রলীগ নেতাকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1bb3b2a7.flac,এ    াকরা নি মত,রানির মতো
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1bdb753a.flac,খলিফা বলে পরিচিত,খলিফা বলে পরিচিত
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1cfdac82.flac,শীতাতব নিয়ন্ত্রণের যন্ত্র,শীতাতপ নিয়ন্ত্রণের যন্ত্র
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1d53b4a4.flac,করে আর এই ধরনের,করে আর এই ধরনের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1ed10269.flac,ছোটতা গিটারে সারে গামা সিকে,ছোট গিটারে সারা শিখে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1f6ce62d.flac,আবদুল লাল সে,আবদুল লাল সে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b1f772786.flac,দেখিয়া কিশোর খুব জোড়ে,দেখিয়ে কিশোর খুব জোরে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2005f417.flac,বলদেশ প্রতিদিন কব,বাংলাদেশ প্রতিদিন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2060c921.flac,মি ে,
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b20be3fb8.flac,ঘরই ঘরে চাকুরি দেয়ার,ঘরে ঘরে চাকরি দেওয়ার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b220dd8f4.flac,সিডিয়ার প্রেসিডেন্ট,সিরিয়ার প্রেসিডেন্ট
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b223348a0.flac,তার মানে হলো,তার মানে হলো
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b22380277.flac,সম্পদ বিবরণীর নটিশ,সম্পদ বিবরণীর নটি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b22548a24.flac,অমি তা হরি বংশ বচ্ছন,অমিত হরিবংশ বচ্চন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b22571ba9.flac,যদি পুরুষের চোখে,যদি পুরুষের চোখে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b227e541a.flac,সমাবেশে আসা লোকজনকে,সমাবেশে আসা লোকজনকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b236845bc.flac,আরবি ভাষা জনগণের কাছে,আরবি ভাষা জনগণের কাছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b239d922f.flac,এমনকি আপনা দাদি,এমনকি আপনার দাদি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2429bd6e.flac,অপর দিকে পার্বত্ত চট্টগ্রাম,অপর দিকে পার্বত্য চট্টগ্রাম
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b244185e3.flac,আমরা এরকম কোন,আমরা এ রকম কোনো
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b246eb26d.flac,বেশি হলে বুঝতে হবে,বেশি হলে বুঝতে হবে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b24add058.flac,জাতিসঙগের কয়েকটি সদস্য দেশের প্রতিনিধি,জাতিসংঘের কয়েকটি সদস্য দেশের প্রতিনিধি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b253957b4.flac,টেলিভিশনে নিউস্ত আর,টেলিভিশনে নিউস্তআর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b25610f63.flac,সমাবেশ করবেন,সমাবেশ করবেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b25d86dd3.flac,জাতীয় শ্রমিক উভয়,জাতীয় শ্রমিক উভয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b26750f1b.flac,উত্বেজনা বেড়েছে,উত্তেজনা বেড়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b269011f7.flac,দরকার বা অধিক দূরোত্বে,দরকার বা অধিক দূরত্বে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b26b9d882.flac,পণ্যতমা শহতরটি পুরণ হবে,পণ্য তম শর্তটি পূরণ হবে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b26dc1fcd.flac,ছাত্র ইউনিয়ন কর্মী,ছাত্র ইউনিয়ন কর্মী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b273879f3.flac,যুক্তরাষ্ট্রের জন,যুক্তরাষ্ট্রের জন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b27bcfe36.flac,তেল মলি,তেল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2808ec31.flac,টকই ব্যক্তিকে,আটক ব্যক্তিকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b282bf7dc.flac,ইত্যাদির উপর নির্ভর শীল,ইত্যাদির উপর নির্ভরশীল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2911440e.flac,কিন্তু তার বোন হিরো ছিল,কিন্তু তার বোন হিরো ছিল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b29ccb688.flac,কয়েকটি গাড়ি ভাঙচুর হয়,কয়েকটি গাড়ি ভাঙচুর হয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2a1c6c22.flac,অনেক সময় এমান হচছে,অনেক সময় এমন হয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2a355015.flac,সরকার যেভাবে বলে,সরকার যেভাবে বলে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2a546463.flac,বিকেল বদি অফি,বিক্রি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2ae45317.flac,আমরা লিওনেল মেসি,আমরা লিওনেল মেসি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2b14beab.flac,একটি হ্যাট্রিক শহর,একটি হ্যাটট্রিক শহর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2b776ad0.flac,উন্নিশ্য আঠাত্য শালে ছয় জুন,উন্নিশ্য আঠা সালে ছয় জুন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2b7a888b.flac,গুপি গান ধরে দিল,গুপি গান ধরে দিল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2b821e18.flac,একজন ডল্বিওবিসিএস,একজন ডব্লিউ বিসিএস
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2b88dbcc.flac,অভিযান চালানো হচ্ছে,অভিযান চালানো হচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2bb795ba.flac,মনে আছ কি,মনে আছে কি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2bd53850.flac,গভীর অধ্যবসায় ও গবেষণা পশুত,গভীর অধ্যবসায় ও গবেষণাপ্রসূত
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2c70711a.flac,ধনেপাতাগুলো তুলে নীন,ধনে পাতাগুলো তুলে নিন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2cbe3cb6.flac,হরি বংশেই ছে যে,করি বসে আছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2ccfbf6b.flac,ব্যায়সীমা পণিরো লাখ,ব্যয়সীমা পনির লাখ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2cd8e4f5.flac,অবকাজ তৈরি হয়নি,অব কাজ তৈরি হয়নি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2d7e5d4d.flac,সেই সূত্রে বালক বয়স থেকে,সেই সূত্রে বালক বয়স থেকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2dc0dc59.flac,একটি,একটি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2ea2b3a7.flac,বা অষ্টক নাচ,বা অষ্টক নাচ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2ed4cb1e.flac,যোগাযোগ রেখে,যোগাযোগ রেখে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2ed560f7.flac,কাউকে ভয় পান্না তিনি,কাউকে ভয় পান না তিনি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b2fdd5996.flac,একটি বাড়ির দতলা রূমে,একটি বাড়ির দোতলার রুমে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3012fd56.flac,দিন চারএক আগেই ঘোষণা করেছেন,দিন চারেক আগেই ঘোষণা করেছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b302c0676.flac,বন গেউদে প্রতিরোধ করতে,বন গে উদে প্রতিরোধ করতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b303aa72e.flac,গুরুত্ব আরব করতেন,গুরুত্ব আরব করতেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b308bc515.flac,আমার বর ভা,আর বর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b309613dc.flac,কনকপ ল ম,
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b309f7d65.flac,মিশিল কারীরা উপজেলা সদরের,মিছিলকারীরা উপজেলা সদরের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b30b8c195.flac,অ্যালোমিনিয়াম প্রকৃতিতে,অ্যালুমিনিয়াম প্রকৃতিতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b314053dd.flac,অরিন্দ মুখার জীব বিঙ্কুর প্রযোজনায়,অরিন্দম মুখার্জি বিঙ্ক প্রযোজনায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3147600e.flac,রেলওয়ে থানায় রাখা হয়ে ছে,রেলওয়ে থানায় রাখা হয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b319fa9df.flac,সেবাদান করা হচ্ছে,সেবাদান করা হচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b31a06efc.flac,আর মোট ভোটারে সংখ্যা,আর মোট ভোটারের সংখ্যা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b31af76cb.flac,ব্রহ্মপুত্রে আরো ভাটিতে,ব্রহ্মপুত্রে আরও ভাটিতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b31e63cdb.flac,জনপ্রিয় বাঙ্ালি কবি,জনপ্রিয় বাঙালি কবি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3232d9d3.flac,সে নির্বাচন নিয়েও,সে নির্বাচন নিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b326dc6a6.flac,তিনি সবাইকে বুজে বলতেন,তিনি সবাইকে বুজে বলতেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3383ea03.flac,ফাসির আদেস দেই,ফাঁসির আদেশ দেয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b34182abd.flac,একজন করে তারকা উপস্থিত থাকবেন,একজন করে তারকা উপস্থিত থাকবেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b34254261.flac,আমরা উদ্ধার করতে পেরেছি,আমরা উদ্ধার করতে পেরেছি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b342f41b4.flac,আপরন করেছে,আপন করে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b34534363.flac,প্রাণাপ্লাজা ধ্বংসের,রানা প্লাজা ধ্বংসের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b35132710.flac,এখন থেকে বাংলা ভাষার পাঠক,এখন থেকে বাংলা ভাষার পাঠক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b35331a58.flac,সকল দেশ ওয়ার্সতে,সকল দেশ ওয়ারশতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b354696a9.flac,বাকি যে অর্থ থাকবে,বাকি যে অর্থ থাকবে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b35605436.flac,এবং নিজের চেহারা দেখার জন্য,এবং নিজের চেহারা দেখার জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b356a2201.flac,মাচটি শ্রেনিতে,পাঁচটি শ্রেণিতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b359db97a.flac,যদি পুরুষের চোখে,যদি পুরুষের চোখে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b35ad9be7.flac,গযারামে মেে মানুষেরা,গ্রামে মানুষেরা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b35fe9b7e.flac,সীমারোহিলো না,সীমা রহিল না
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b360e751a.flac,ডান লোডো করে নিতে পারবে,ডাউনলোড করে নিতে পারবে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b36d02cb1.flac,দেখতে আমাদের পারার,দেখতে আমাদের পাড়ার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3753461e.flac,বাত সাদেন স্বামী,বাদ সাধেন স্বামী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b375790da.flac,বা্চা উৎপাদিত হচ্ছে,চা উৎপাদিত হচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b375b0a4f.flac,আদম সুমারিতে তৃতীয় লিঙ্গের,আদমশুমারিতে তৃতীয় লিঙ্গের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b376860ef.flac,এতটা দেরি হল,এতটা দেরি হলো
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b376d9973.flac,আমাকে যখন,আমাকে যখন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3772f3ca.flac,এ দযয়ত্য,এ দায়িত্ব
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b37734886.flac,নির্ঘ মানুষের কাছ থেকে,নিরীহ মানুষের কাছ থেকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b37c914e5.flac,প্রত্যাহার করে নিয়েছে,প্রত্যাহার করে নিয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3804cd31.flac,যা নিয়েছেন ওসি শক্কথ,যা নিয়েছেন ওসি শক্ত
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3832fa54.flac,বৃরস প্রতিবার রাতে এ সরংকান্ত চিঠি,বৃহস্পতিবার রাতে এ সংক্রান্ত চিঠি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3849cfae.flac,আসং্কা থেকে যাই,আশঙ্কা থেকে যায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b3873fe12.flac,হটাদ একসময়,হটাত একসময়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b38922b42.flac,অনেক কমে যাবে,অনেক কমে যাবে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b38a6de97.flac,যাতি একাত তরে ফিরে,জাতি একাত্তরে ফিরে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4b/4b38ed8bc3.flac,বর্তমানে স্টবেঙ্গল ক্লাবে খেলছেন,বর্তমানে ইস্ট বেঙ্গল ক্লাবে খেলছেন
