path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc3eb7536.flac,আমরা হাজার বছর দূরে,আমরা হাজার বছর দূরে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc41f0007.flac,ক্লাসিক রোমান্টিক জুতিতে,ক্লাসিক রোমান্টিক জুটিতে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc46b6730.flac,একটিমরোমেয়া,একটি মরমিয়া
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc4925a14.flac,পর্ণোগ্রাফি প্রচার করে থাকে,পর্নোগ্রাফি প্রচার করে থাকে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc4eab19d.flac,গুঝিয়ে নিচ্ছে,গুছিয়ে নিচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc4eafffd.flac,রাজনীতির চে বড়ো,রাজনীতির চেয়ে বড়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc514d9ff.flac,টেলিফনে আরি পাতার,টেলিফোনে আড়ি পাতার
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc5f57716.flac,এক দিনের আন্তর্জাতিক ক্রিকেটে,এক দিনের আন্তর্জাতিক ক্রিকেটে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc6302513.flac,হত্যাকাণ্ড শেষে,হত্যাকাণ্ড শেষে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc636793e.flac,মাঠে অবস্থান করে,মাঠে অবস্থান করে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc68687b6.flac,তার স্বামী ইনাকী উর্দান গাড়িনের বিরুদ্ধে লকষ্য লক্ষ্য ইউরোয়র সরকারি তহবির তশরূপের অভিযোগ আনা হয়েছে,তার স্বামী ইনাকি উর দান গারিনের বিরুদ্ধে লক্ষ্য লক্ষ্য ইউরোর সরকারি তহবিল তশরূপের অভিযোগ আনা হয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc7323a68.flac,একাতবত প্রকাশ না করে পারেননি,একাত্মবোধ প্রকাশ না করে পারেননি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc744f88c.flac,লাল বেনারুশীরসাজ,লাল বেনারসি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc776f706.flac,ভাই সাইফল ইসলাম রাজ,ভাই সাইফুল ইসলাম
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc77be6f9.flac,গ্রন্থ মেলার প্রবেশ পথে,গ্রন্থমেলার প্রবেশ পথে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc7894712.flac,শেষ মুটতে জাতিচং্ঘ ইরানকে জানানো আমন্ত্রণ প্রত্যাহর করে নায়,শেষ মুহুর্তে জাতিসংঘ ইরানকে জানানো আমন্ত্রণ প্রত্যাহার করে নেয়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc7930e0f.flac,তখন থেকে তিনি,তখন থেকে তিনি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc7a3eb84.flac,একজন মানুষ,একজন মানুষ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc83a8b38.flac,পিকেটিং হয়নি,পিকেটিং হয়নি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc83fa9e9.flac,অনুভব করছে,অনুভব করছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc874a69a.flac,পেছনে এক ভহ থাপ্পর,পেছনে এক বই থাপ্পর
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc88fa8db.flac,মন মানে না,মন মানে না
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc89be198.flac,সাপলা,শাপলা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc8ecd9a5.flac,মন্গ কচকাজের মাধ্যমে,মন কাজের মাধ্যমে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc90523a1.flac,বাতা িব ন্ত,
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc9149e4c.flac,মার শসু শাসরিত,আমার সুশাসিত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc94f4aa9.flac,আটডা বেড়ানো চলতে থাকে,আড্ডা বেড়ানো চলতে থাকে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dc9b20dd5.flac,পরিকল্পনা মাফিক বই ঠকে,পরিকল্পনা মাফিক বৈঠকে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dca0079b6.flac,মন্দিরে হামলা চালে,মন্দিরে হামলা চালে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dca2f8996.flac,প্বন্দটার লক্ষণ আধুনিক,প্রবন্ধটার লক্ষণ আধুনিক
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dca498e45.flac,সেই আগ্রহ থেকেই,সেই আগ্রহ থেকেই
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dca58f1be.flac,যানেন না,জানেন না
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcacf14d6.flac,বিজিএমইএ সভাপতি,বিজিএমইএ সভাপতি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcb358e1d.flac,হিসেবে গণ্য করা হয়,হিসেবে গণ্য করা হয়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcbfab071.flac,প্রমাণ রয়েছে,প্রমাণ রয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcccc85b8.flac,আইনজীবীদের সাথে আলোচনা করে,আইনজীবীদের সাথে আলোচনা করে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dccf91e17.flac,শাক্ষাৎ সুভ,সাক্ষাৎ শুভ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dce9b5c76.flac,স্থানীয় প্রশাসনের উদ্ধোতন কর্মকর্তারা,স্থানীয় প্রশাসনের উদ্ধোতন কর্মকর্তারা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcf1e94a2.flac,প্ল্যাটি নাম এবং মালটি প্লযাটি নামের,প্ল্যাটিনাম এবং মালটিপ্লযাটি নামের
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcf9fea4d.flac,সমসাময়িক পাঠকের কাছে,সমসাময়িক পাঠকের কাছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcfafbc56.flac,ভারতের রপ্তানীর অপেক্ষায় থাকা,ভারতের রপ্তানির অপেক্ষায় থাকা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dcfd05655.flac,একজন কুমারীর জনির মাংস,একজন কুমারীর জনির মাংস
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd01c81ad.flac,ইংল্যান্ডের অনুষ্ঠিত,ইংল্যান্ডের অনুষ্ঠিত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd09bd3e8.flac,পরেস রেডি,পরে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd0b5c187.flac,বাকি এক সচু অন্য আস নে,বাকি এক অন্য আসনের
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd0b746d7.flac,য্োত বাহিনীর অভিযানে নামে,যত বাহিনীর অভিযানে নামে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd0d63606.flac,সনিবার ইভিএমএ ভোর দিচ্ছেন,শনিবার ইভিএমে ভোট দিচ্ছেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd110b374.flac,কাতারকে তিন এক গোলে,কাতারকে তিন এক গোলে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd138788f.flac,তাদের দ্বিতীয় এর একক,তাদের দ্বিতীয় এর একক
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd17b81ff.flac,স্বপ্নপূরণ হবে না,স্বপ্ন পূরণ হবে না
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd196c245.flac,তাদের কথায় পৌছানো হয়েছে,তাদের কোথায় পৌঁছানো হয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd196dcda.flac,বিস্তারিত ইতিহাস গ্রন্থ,বিস্তারিত ইতিহাস গ্রন্থ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd197ac6a.flac,বাি না,বা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd1b542fe.flac,অনেক গার্মেন্টের পরিবেশ চমৎ্কার,অনেক গার্মেন্টের পরিবেশ চমৎকার
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd1c4e8ea.flac,পর্যটিকেরা লঞ্চ নিয়ে,পর্যটিকেরা লঞ্চ নিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd1d36ef7.flac,গ ইনিট ে,নিতে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd1f1ff7a.flac,তার পক্ষে টাইবুন আলে,তার পক্ষে ট্রাইবুনালে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd3267fef.flac,প্রতিটি আনুষ্ঠানিকতার মহর্ত,প্রতিটি আনুষ্ঠানিকতার মহরত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd33a6174.flac,কিশের এত গোল,কিসের এত গোল
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd3574333.flac,কারাগাড়ে রয়েছেন তিনি,কারাগারে রয়েছেন তিনি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd3e9359c.flac,মোফাজ্জল হোসেন চৌধুরী মায়া,মোফাজ্জল হোসেন চৌধুরী মায়া
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd3f0344a.flac,সেই চার্সিটি আসামীদের বিরুদ্ধে,সেই চার সিটি আসামিদের বিরুদ্ধে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd50656ea.flac,এক বিশেষ আলোচনায় অংশ নিয়েছেন,এক বিশেষ আলোচনায় অংশ নিয়েছেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd5177f9f.flac,বাংলা মেিলার বর্তা সম্পাদক,বাংলা মেলার বার্তা সম্পাদক
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd5cdfc6c.flac,ঘাটল,ঘাট
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd5ffc995.flac,পাইদু গটির লোক,পায় দুটি লোক
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd60ace79.flac,পরিষ্কৃত কবিকে পুরস্কারের অর্থ,পুরস্কৃত কবিকে পুরস্কারের অর্থ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd68e575b.flac,আগামি অর্থ বছরে,আগামী অর্থবছরে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd6d90e34.flac,এই সরকারির কাছে,এই সরকারের কাছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd6e5d554.flac,অভিনেত হয়ে আসেন,অভিনীত হয়ে আছেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd6e78ff1.flac,লাইলা তুল মিরাজ,লাইলাতুল মিরাজ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd7c45441.flac,জুভেন্ট সে নিকতম প্রতিদন্দি,জুভেন্টাসে নিকতম প্রতিবন্ধী
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd8439293.flac,প্রথম পৃষ্টায়,প্রথম পৃষ্ঠায়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd88edbab.flac,নারীর একে বারে,নারীর একেবারে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd913db6b.flac,বেল গাছের ছায়া সুয়ে ঘোমচ্ছে,বেল গাছের ছায়া শুয়ে ঘুমোচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd9942c5f.flac,যাতে তারা শান্তিপূর্ণ ভবে,যাতে তারা শান্তিপূর্ণভাবে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dd99d251a.flac,তা কত দেকি ে,কত দেখি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dda1a602d.flac,চবন তা চোখ মুখে,চবন তার চোখমুখে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dda77e70f.flac,বিশ্বতাংশ বেশি,বিশ্বাস বেশি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddb097b3b.flac,বিবিসি বাংলা সংবাদ্ধতা,বিবিসি বাংলার সংবাদদাতা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddb15692b.flac,রাজ্যাক আনোয়ারা সোহেল রানা,রাজ্জাক আনোয়ারা সোহেল রানা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddb160ec4.flac,এখানে ফন্টেরা নামে,এখানে ফন্ট রা নামে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddb854813.flac,চ,
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddb93e607.flac,স্মার্ট ফোন নিম দিত,স্মার্টফোন নিন্দিত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddbb51dbb.flac,শার্মিন আক্তার,শারমিন আক্তার
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddbd43283.flac,মহাপরিচালক সামসুজ জামান খান,মহাপরিচালক শামসুজ্জামান খান
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddbdef6dc.flac,নতুন প্রশ্ণ উত্তাপন করেন,নতুন প্রশ্ন উত্থাপন করেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddbe69357.flac,বাড়তে থাকে উৎসবের আয়োজন,বাড়তে থাকে উৎসবের আয়োজন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddc2cc4ba.flac,প্রকাণ্ড টাক পড়ে গেল,প্রকাণ্ড টাক পড়ে গেল
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddc3611d9.flac,খ্যাতিমান পরিচালক জহীর রায়হানের,খ্যাতিমান পরিচালক জহির রায়হানের
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddc3d0519.flac,সীমানে অতিক্ষম করেছিলেন,সীমানা অতিক্রম করেছিলেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddc7df960.flac,নারেণগঞ্জে অপরহিত হন,নারায়ণগঞ্জে অপহৃত হন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddd412b01.flac,বিজিবীর যতাযত আলোচনা,বিজিবির যথাযত আলোচনা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddd6e4468.flac,সবচেয়ে জটিন,সবচেয়ে জটিল
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddd6efcd2.flac,তা হবে না,তা হবে না
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddd90fa16.flac,সাত জনকে অভিযুক্ত করে ে,সাতজনকে অভিযুক্ত করে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddd935cd3.flac,বোমাগুলো উদ্ধার করে,বোমাগুলো উদ্ধার করে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6dde7355f7.flac,থেকে শুরু করে,থেকে শুরু করে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddf22034b.flac,দগ্ধ করে চলে,দগ্ধ করে চলে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddf24804c.flac,একটি জাতীয় মানুষ তৈরি করা,একটি জাতীয় মানুষ তৈরি করা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddf4d1636.flac,সৈনিবার সকল আত্টা থেকে,শনিবার সকাল আটটা থেকে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddf5b3abf.flac,তমাকে ভাল লাগার,তাকে ভালো লাগার
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6ddfcd2926.flac,দাশি হলেই চলত,দাশি হলেই চলত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6de0460887.flac,এই নগরের অধিবাসীদের,এই নগরের অধিবাসীদের
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6de061baa1.flac,কারখানায় কাজ করতে যে,কারখানায় কাজ করে যে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6de1055861.flac,সরকারি হিসেবে,সরকারি হিসেবে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/6d/6de13ef9c9.flac,ডাকটিকিটক্ু পত্রের বেলায় কি ঘতে,ডাকটিকিট পত্রের বেলায় কি ঘটে
